run,solution_idx,f1,f2,chromosome,n_evaluations,n_generations
0,0,158165.16746744156,10.443139930003483,"24,9,5,8,22,25,1,18,7,19,12,3,17,22,16,6,12,23,21,2,5,20,13,11,9,10,4,13,15,17,25,2,18,10,14,7,26,11,8,23,1,15,6,24,9,22,8,26,4,17,19,24,15,23,19,4,15,4,6,15,15,4,4,21,21,14,21,14,16,20,20,11,16,1,7,23,8,20,26,23,21,3,19,4,11,14,26,1,15,15,10,19,3,6,23,10,6,6,15,11,20,17,20,2,15,1,8,6,8,11,4,4,1,21,9,2,6,6,16,8,20,4,26,23,2,24,19,9,8,13,23,26,26,13,19,11,21,3,7,26,7,24,20,3,4,21,19,22,14,3,14,14,6,26,7,14,16,16,3,24,1,19,22,19,26,2,14,15,15,23,6,23,1,24,4",20100,200
1,0,157667.61419035617,10.483574077755495,"21,22,15,24,12,8,25,10,1,7,4,6,17,5,13,5,19,23,14,15,11,26,6,20,16,24,12,14,3,9,9,18,22,2,1,2,16,25,19,22,18,3,18,13,3,17,21,11,3,18,4,4,24,20,19,3,11,12,24,15,8,20,8,19,10,22,11,21,9,5,21,11,1,23,26,9,18,11,18,10,19,7,23,7,4,11,21,3,25,2,11,19,10,11,10,8,26,18,25,17,3,3,21,8,25,23,23,13,16,21,25,26,4,13,2,25,8,16,19,13,25,17,20,9,8,4,17,23,17,18,19,8,2,1,10,3,26,9,13,20,21,25,17,19,3,12,21,13,8,17,17,23,19,4,10,10,26,19,21,17,4,18,20,3,4,26,18,25,25,17,20,13,5,23,3",20100,200
1,1,157585.2914106241,10.523852872876018,"21,22,15,24,12,8,25,10,1,7,4,6,17,5,13,5,19,23,14,15,11,26,6,20,16,24,12,14,3,9,9,18,22,2,1,2,16,25,19,12,18,20,23,13,3,17,21,11,3,8,13,4,23,20,19,8,11,12,4,20,24,20,8,19,10,22,11,21,2,5,20,26,5,23,26,9,11,11,18,10,19,7,9,7,10,11,25,8,25,2,11,9,20,11,10,25,26,18,6,5,3,3,11,7,20,24,23,19,16,4,25,15,19,13,21,25,8,18,11,6,26,17,25,11,8,4,17,18,17,18,19,23,20,1,11,21,10,15,13,20,21,21,17,19,10,18,7,13,8,17,17,23,19,4,18,10,26,15,21,17,4,18,3,3,4,17,18,16,19,17,18,18,19,13,3",20100,200
2,0,154931.1274199377,10.283553825888248,"22,10,17,11,1,13,26,2,16,21,16,24,8,25,12,7,4,14,6,4,5,9,25,3,15,11,13,19,15,5,7,23,10,20,18,12,20,22,1,12,26,25,6,18,17,21,24,23,23,3,2,10,6,21,3,22,14,5,17,23,20,6,1,23,8,2,17,21,16,6,19,19,14,13,4,25,10,22,1,6,23,24,9,1,2,9,1,26,21,20,23,25,15,25,1,3,2,1,8,22,17,8,16,5,21,18,3,1,13,17,8,24,17,17,13,24,3,2,24,11,11,18,23,18,17,6,9,10,22,26,18,18,18,24,26,22,1,23,26,17,2,19,8,19,5,6,5,14,14,19,1,26,17,21,15,8,8,6,17,14,19,23,15,19,2,2,15,14,18,2,24,17,1,3,1",20100,200
2,1,162369.72437331977,10.037503638352558,"22,10,17,11,1,13,26,2,16,21,16,24,8,25,12,7,4,14,6,4,5,9,25,3,15,11,13,19,15,5,7,23,10,20,18,12,20,6,1,12,26,25,6,18,17,21,8,23,23,4,1,9,6,21,3,26,18,16,5,23,21,6,1,16,21,3,14,21,21,6,19,19,14,11,9,25,22,3,1,6,23,23,9,23,2,9,1,22,21,20,23,25,18,17,1,3,2,1,8,22,17,8,10,5,21,18,3,26,22,17,8,23,17,17,11,24,3,5,6,10,12,19,17,18,26,18,1,22,24,26,18,18,3,24,20,22,1,23,26,14,2,19,24,26,5,16,9,8,17,19,1,26,10,24,18,8,8,6,22,9,25,8,6,19,2,15,15,14,14,17,24,2,14,4,26",20100,200
3,0,161026.96279565495,11.468247907120407,"1,26,6,9,15,16,14,13,5,24,8,7,21,24,11,12,26,2,23,16,18,20,25,19,10,4,17,22,25,6,17,21,5,19,3,4,23,10,15,25,1,2,11,8,7,2,1,9,7,15,8,12,3,22,3,15,26,7,11,5,14,18,6,25,11,20,10,18,9,12,22,25,9,17,12,7,7,22,25,18,12,18,17,15,13,9,10,2,13,19,13,11,8,3,14,20,18,8,21,12,8,1,22,10,1,15,14,10,17,4,5,18,14,8,10,3,14,11,3,9,14,20,1,22,3,8,9,3,11,22,10,15,9,2,9,13,23,7,20,3,9,13,15,8,3,20,18,21,22,2,4,10,2,10,18,12,2,17,20,10,22,20,12,13,8,14,14,4,26,16,5,18,11,11,6",20100,200
4,0,147417.4600239324,9.264361951417047,"16,14,5,3,1,18,21,10,8,24,12,19,15,5,7,6,22,2,23,26,12,20,17,25,3,9,26,14,17,13,1,4,4,11,15,13,8,25,18,21,2,9,13,7,25,23,24,4,9,24,5,17,10,9,9,19,24,23,9,20,18,20,22,21,11,20,18,7,8,19,2,11,13,19,11,6,6,23,11,22,23,23,16,24,10,16,7,11,22,9,2,7,6,7,2,20,11,7,9,20,18,6,19,16,22,19,13,2,11,18,23,9,21,20,11,2,24,5,6,10,5,21,6,10,2,9,4,23,16,24,1,26,10,18,24,9,6,23,17,21,11,11,19,4,23,9,24,10,19,9,10,8,8,18,23,25,11,22,21,21,10,26,19,9,22,12,18,19,25,4,24,25,5,9,20",20100,200
5,0,137466.62955652323,7.99889045560133,"19,3,25,9,8,5,23,18,24,4,24,22,8,7,6,16,15,10,26,20,11,2,3,13,11,19,23,12,17,17,26,21,12,1,14,7,20,17,21,20,21,16,9,21,4,3,25,22,18,1,17,1,2,22,2,5,4,6,6,4,22,14,14,18,19,4,13,17,4,13,15,18,16,18,26,9,25,14,21,25,5,15,23,13,15,16,7,5,1,15,25,16,13,25,3,18,7,3,14,15,10,25,13,9,20,5,6,23,15,14,1,15,16,25,7,16,21,10,18,5,4,22,21,4,4,15,13,18,25,15,2,2,1,13,18,10,8,1,6,1,25,1,22,11,20,22,7,26,14,1,3,21,16,13,9,4,20,6,22,10,6,25,1,9,2,11,21,7,13,1,16,10,16,6,25",20100,200
5,1,128266.26916116371,8.77833535458934,"19,3,25,9,8,5,23,18,24,4,24,22,8,7,6,16,15,10,26,20,11,2,3,13,11,19,23,12,17,17,26,21,12,1,14,7,20,25,21,19,14,9,9,21,2,4,17,2,18,1,9,1,1,22,11,9,4,17,4,6,22,18,14,24,10,4,13,22,11,11,21,18,21,6,18,9,13,14,21,25,21,4,10,13,15,16,7,5,15,15,5,1,3,23,18,10,22,18,14,15,10,25,22,5,15,22,16,14,16,14,21,15,3,3,7,16,21,19,18,18,4,25,16,25,4,15,13,16,25,26,2,10,11,2,16,10,2,4,6,1,25,13,22,25,20,22,5,7,9,9,3,21,16,13,20,18,17,6,22,5,6,25,1,5,2,21,21,7,13,18,16,4,16,6,25",20100,200
5,2,136505.3945810353,8.62808130364153,"19,3,25,9,8,5,23,18,24,4,24,22,8,7,6,16,15,10,26,20,11,2,3,13,11,19,23,12,17,17,26,21,12,1,14,7,20,25,21,19,14,2,9,21,1,15,17,22,18,1,9,1,1,22,11,9,4,17,4,4,3,18,14,24,10,15,13,22,11,11,21,18,17,6,18,9,13,14,21,25,21,4,10,13,15,16,7,5,15,15,5,1,8,25,18,10,22,3,14,15,10,25,9,5,22,22,16,14,16,14,21,15,3,3,8,16,21,19,18,18,4,4,16,25,4,15,13,16,25,26,2,6,11,2,23,10,2,5,6,1,25,1,22,25,20,22,5,7,1,9,3,21,16,26,20,18,22,6,22,10,6,25,1,9,5,21,5,7,13,5,16,4,16,1,25",20100,200
