run,solution_idx,f1,f2,chromosome,n_evaluations,n_generations
0,0,315008.6281778898,9.420757721176322,"23,11,38,30,24,18,20,13,8,2,39,42,17,27,16,31,15,16,36,39,35,6,9,25,14,35,39,3,14,17,12,20,26,27,35,5,40,24,16,16,26,33,23,14,40,26,10,12,42,42,33,31,8,24,20,5,7,29,25,36,17,28,36,12,20,38,18,19,35,26,23,40,38,41,19,43,33,5,1,8,11,16,2,25,30,28,18,1,24,8,25,27,28,35,18,29,29,23,34,1,19,39,23,39,20,24,29,12,40,32,27,21,16,8,30,34,14,3,36,19,31,37,29,21,32,2,1,22,3,13,37,36,27,23,37,26,22,14,35,16,18,35,21,3,19,6,18,21,6,39,4,16,11,27,29,2,32,4,31,14,19,13,3,42,22,37,37,9,20,9,43,8,37,8,25,13,39,34,26,33,13,40,7,17,10,25,39,16,33,20,19,16,22,27,26,24,27,3,42,37,15,12,4,43,43,39,42,28,4,23,37,10,26,43,38,25,9,8,5,4,9,5,43,1,30,38,8,14,7,12,37,14,5,21,27,29,17,19,2,23,22,20,43,2,14,7,30,41,28,9,17,18,13,17,40,41,38,28,26,36,38,10,38,22,19,22,7,25,10,21,11,34,22,19,10,36,37,11,18,10,27,28,13,28,14,1,26,13,36,11,40,33,39,4,32,37,17,25,6,4,32,10,30,14,4,41,27,13,41,10,18,8,7,15,3,32,23,7,26,12,1,17,40,9,25,9,13,25,15,38,10,15,24,32,7,36,29,32,4,28,34,43,13,16,21,22,23,9,3,25,11,8,8,36,26,37,1,28,2,22,32,13,11,31,35,5,13,33,5,41,36,30,29,15,41,41,30,28,30,42,34,38,4,9,13,34,24,21,17,1,23,34,40,41,33,41,27,6,4,10,1,15,18,38,8,30,28,42,25,32,19,4,3,36,11,9,7,14,36,14,7,9,42,22,14,3,5,11,29,39,12,6,8,9,19,37,42,20,10,36,30,11,12,13,23,19,18,2,41,40,21,26,15,6,22,30,24,14,41,35,11,42,31,26,1,33,32,30,9,7,33,3,20,19,42,2,20,27,30,39,7,3,26,4,32,3,2,42,34,7,41,31,12,8,18,16,15,41,22,39,38,16,1,43,6,40,1,29,6,5,27,37,38,35,5,35,24,33,22,36,43,20,40,27,10,40,7,37,9,15,12,40,10,21,33,35,17,35,15,26,1,31,21,8,29,27,31,12,31,23,1,25,29,26,23,17,11,32,2,28,5,34,25,13,12,29,6,6,42,29,7,3,26,28,18,32,34,24,10,11,33,17,34,23,21,33,16,39,15,23,40,33,19,11,30,18,2,6,2,32,24,32,15,24,12,18,15,38,12,21,33,5,31,43,34,20,6,43,43,28,30,4,21,25,27,16",10050,200
1,0,309267.65680898714,9.557998075114579,"35,13,18,20,11,17,2,11,18,43,27,10,43,20,37,43,23,19,7,3,8,32,19,13,25,36,9,42,14,34,29,3,25,38,23,7,26,3,8,19,16,24,43,28,21,22,37,32,26,42,25,41,11,30,22,16,31,39,27,22,37,29,41,7,10,38,29,40,32,14,31,43,17,11,18,24,10,26,23,36,31,28,7,37,12,15,28,41,2,38,3,10,12,26,43,23,12,39,37,37,24,27,36,20,10,36,17,5,4,36,13,3,23,31,7,38,28,25,14,12,12,6,37,10,19,11,43,17,1,39,5,12,14,34,12,4,22,28,15,31,8,26,41,23,39,16,25,41,16,16,28,18,36,40,33,11,36,42,30,34,4,29,14,15,37,1,19,33,2,25,22,36,24,21,12,27,37,18,34,19,29,28,41,5,39,33,1,33,14,6,10,2,2,26,12,2,25,20,5,28,3,35,21,24,15,21,30,40,28,42,19,30,39,40,40,10,17,21,28,8,32,34,37,40,26,13,35,3,12,24,8,16,19,30,9,31,25,15,29,42,4,29,38,33,19,6,9,1,15,39,2,12,18,5,13,26,25,2,32,2,29,16,10,30,5,23,7,14,21,9,17,25,42,38,8,3,20,14,2,27,2,40,13,35,6,28,30,1,7,20,18,20,19,43,40,22,13,2,17,42,13,16,19,35,38,38,4,37,34,43,12,3,22,15,31,36,19,32,22,26,7,19,1,40,31,39,19,2,7,10,38,38,28,11,31,1,35,33,5,31,21,40,17,18,13,17,3,27,43,8,26,13,5,2,8,6,26,34,6,5,6,20,4,15,21,19,3,31,35,22,1,6,16,33,15,41,21,20,14,26,30,6,32,9,27,41,32,36,5,34,11,11,18,11,13,29,9,18,23,17,16,9,14,31,5,24,40,24,35,43,7,20,31,17,15,38,34,33,9,34,25,7,30,20,13,31,29,29,18,16,42,33,25,1,43,25,9,24,36,32,37,17,5,37,22,18,3,24,43,8,20,39,11,10,13,20,27,39,32,15,38,22,8,12,5,40,42,23,3,10,7,14,36,28,4,29,4,9,6,30,39,42,37,33,10,6,38,11,42,30,15,40,39,35,37,40,32,34,35,7,12,8,32,27,33,40,35,3,21,21,8,38,27,43,23,38,28,3,23,9,4,35,4,43,23,43,12,20,18,11,21,16,41,20,34,42,42,29,39,39,39,15,26,38,10,20,9,23,21,14,9,26,24,25,13,32,16,1,27,24,16,27,35,9,22,34,34,36,6,11,33,4,30,27,24,19,23,5,30,30,8,31,23,6,22,10,13,33,40,24,9,1,18,27,17,33,23,21,23,15,39,32,14,33,26,28,5,3,22,41,14,15,2,1,41,38,26,7,8,16,4,1,7,15,12,19",10050,200
2,0,308808.72344626224,9.073702187637663,"4,14,36,23,28,7,21,31,42,5,1,42,2,32,37,41,42,19,18,28,28,11,33,36,3,27,43,16,10,6,30,18,2,15,24,36,36,19,34,4,43,18,31,37,10,7,6,12,30,36,30,23,22,16,36,4,7,7,2,39,12,18,26,32,37,39,11,34,29,23,33,37,32,4,10,12,39,28,40,16,5,17,8,3,33,22,12,4,2,20,1,28,39,1,5,22,8,40,37,1,18,4,38,25,12,26,3,34,7,31,21,8,12,17,20,17,5,20,26,18,9,27,4,7,31,13,37,11,27,6,26,31,15,38,7,11,19,38,20,39,43,28,16,41,43,18,9,6,5,7,8,16,32,3,6,32,4,32,30,18,22,25,2,5,28,1,22,42,3,35,35,16,15,12,21,32,30,38,9,15,26,6,32,11,37,12,37,25,28,8,14,39,11,32,35,41,29,43,16,3,26,43,6,23,38,9,17,13,14,24,9,11,14,37,4,14,21,41,15,41,13,39,38,21,32,4,10,18,41,6,3,21,22,2,17,13,41,19,5,19,2,38,32,42,13,17,18,7,17,19,16,27,3,36,39,7,16,1,41,9,35,8,22,4,24,12,42,37,31,2,37,36,40,19,1,39,28,38,35,15,3,22,16,12,27,43,21,33,5,4,24,35,38,7,12,33,15,34,22,34,20,43,5,32,34,41,17,39,15,16,43,12,36,17,13,9,25,35,30,13,31,16,4,18,35,23,32,12,23,29,40,22,33,1,3,35,33,6,17,3,10,9,8,27,22,4,25,6,23,29,43,21,23,39,10,8,42,2,33,33,41,16,2,15,10,11,31,27,18,21,36,17,13,14,29,5,32,29,12,4,11,19,40,22,11,14,23,18,40,5,27,42,34,32,11,35,9,24,14,6,5,20,15,30,13,25,22,27,16,9,4,7,18,31,37,34,29,11,3,19,4,39,26,30,38,6,40,23,40,8,28,8,7,2,19,22,20,26,43,23,23,35,15,27,31,25,35,42,22,12,9,29,35,40,5,10,2,21,5,30,33,17,41,33,28,21,10,24,34,9,30,35,32,22,29,15,27,31,20,42,8,40,15,34,37,29,14,1,13,39,36,5,21,19,33,30,43,27,42,24,15,11,40,14,23,1,43,29,39,26,19,13,8,29,3,17,41,36,16,20,32,31,8,25,20,29,26,33,30,12,24,10,27,42,20,14,42,19,24,40,5,24,11,14,13,25,9,5,10,18,12,20,1,21,28,38,2,23,18,14,10,21,19,31,40,33,1,43,14,40,9,26,36,31,24,1,25,39,14,28,1,13,26,6,8,41,34,37,42,3,24,30,15,38,10,40,42,27,29,9,34,28,33,34,41,29,24,6,24,21,11,25,36,38,29,36,1,41,23,10,16,7,17,2,25,3",10050,200
3,0,304829.710269465,9.04289399777841,"32,41,25,17,28,21,41,4,17,39,3,34,3,12,17,25,7,24,12,28,9,31,31,17,7,39,36,40,30,16,26,5,39,24,26,10,31,17,39,24,43,27,33,14,43,18,5,5,12,36,34,20,21,25,14,19,34,16,19,42,11,15,32,36,19,17,35,4,14,27,33,24,10,23,9,33,41,8,9,41,3,2,7,6,15,17,38,22,11,20,10,35,6,37,14,35,23,38,3,10,26,32,39,37,43,26,17,2,29,27,38,7,35,30,3,20,21,21,26,6,35,36,43,43,25,28,16,5,19,33,7,41,28,25,39,16,24,41,30,25,16,1,20,18,4,13,25,6,4,8,7,35,43,8,22,14,27,37,25,8,21,33,4,24,8,25,8,32,12,16,14,15,29,21,11,3,4,22,14,10,24,22,4,10,15,12,6,28,32,21,37,23,25,2,29,12,40,9,7,5,33,5,5,38,18,1,38,8,36,15,18,17,41,2,26,15,22,36,26,39,8,16,27,18,38,12,34,31,40,42,37,13,30,22,1,28,20,30,43,27,33,9,36,19,42,2,42,19,27,10,22,12,14,1,2,35,24,38,19,37,41,19,2,31,10,30,40,3,9,9,9,43,24,16,33,42,9,9,4,35,24,22,39,35,34,34,4,18,34,22,8,12,34,19,41,14,39,5,38,41,36,24,34,32,15,31,15,12,41,37,1,41,2,28,16,18,14,41,30,17,29,30,32,5,28,7,15,34,11,24,32,42,13,37,24,29,29,6,4,31,26,30,32,7,23,6,16,39,5,13,30,23,35,6,2,23,2,22,41,6,43,28,2,39,15,42,32,23,20,8,2,20,2,17,11,36,3,9,36,12,10,24,31,38,32,42,17,26,30,41,5,1,6,10,8,34,20,37,12,34,2,5,11,18,43,13,4,40,33,18,42,43,1,12,13,23,13,38,11,13,1,1,2,33,40,11,28,43,7,31,10,28,36,10,25,1,13,9,29,28,41,23,21,38,12,11,39,3,4,34,37,22,22,13,24,38,11,35,40,23,38,1,29,20,14,28,10,39,29,17,40,13,26,26,28,1,43,40,16,11,4,37,21,10,7,38,3,11,1,34,19,35,22,41,10,39,17,7,13,30,26,32,37,40,2,31,20,33,8,24,8,37,40,18,20,20,2,36,15,27,14,15,38,21,40,33,21,20,27,25,21,32,19,33,5,3,42,21,30,41,35,15,20,24,6,31,19,30,37,23,26,35,42,21,5,33,6,37,15,20,31,23,11,33,9,15,11,12,29,18,23,16,29,11,27,29,28,14,3,40,25,34,15,40,20,7,32,8,27,40,37,35,38,31,27,20,36,40,31,1,29,23,25,13,18,26,43,9,3,22,30,16,42,7,24,42,4,19,29,18,3,6,27,16,4,11",10050,200
4,0,315220.77528310823,9.479818305794195,"32,32,18,43,3,43,38,3,26,4,30,16,34,36,11,42,39,39,15,43,24,33,19,16,25,14,41,38,25,30,32,17,16,27,26,6,15,9,2,5,8,24,1,10,7,1,34,32,29,3,6,40,35,17,22,11,31,30,21,18,8,36,28,5,35,16,1,25,5,3,15,37,20,9,23,27,39,9,7,40,30,9,20,12,4,28,3,25,1,5,32,39,6,42,19,32,43,34,12,7,41,20,34,22,24,14,37,8,24,40,6,39,2,40,15,6,7,34,39,12,40,5,36,29,28,36,8,26,35,8,32,37,11,19,8,17,20,27,10,26,10,12,28,31,24,19,23,28,42,28,17,2,37,3,41,14,1,16,36,38,25,5,5,39,4,16,30,27,12,9,41,21,32,43,13,40,39,27,12,34,35,2,38,30,43,8,10,31,19,42,7,30,20,27,3,7,31,13,28,26,5,11,29,15,41,35,2,34,31,12,36,39,33,28,34,18,11,1,42,17,9,32,17,14,3,35,43,21,1,10,37,4,30,13,11,28,39,30,28,42,1,36,1,18,38,10,41,13,17,18,17,2,19,25,29,21,15,27,19,28,31,16,14,5,17,29,32,43,6,24,20,23,12,25,17,23,15,33,7,2,15,34,29,12,28,33,33,22,7,41,41,30,9,15,36,14,16,38,20,18,29,33,26,22,1,19,9,36,3,22,37,13,31,7,41,1,23,43,24,35,36,42,39,35,25,21,40,2,20,27,3,4,5,8,31,28,22,33,15,22,26,33,5,38,30,17,15,42,27,17,21,10,21,27,15,9,9,9,17,16,8,5,13,37,16,27,29,43,31,37,2,2,6,32,7,6,33,24,31,18,21,22,11,23,38,41,32,30,37,8,18,33,24,9,26,23,14,3,14,19,4,7,26,13,10,5,25,17,20,5,26,25,28,19,4,40,37,41,42,33,23,27,16,34,21,13,16,5,38,26,13,42,6,10,10,4,33,31,5,41,19,38,3,7,33,14,10,29,37,8,13,7,34,30,7,13,19,33,21,35,27,34,21,30,12,3,17,15,34,6,12,15,13,34,23,22,18,25,36,8,35,29,3,36,25,19,36,14,34,11,43,40,23,26,39,3,39,35,43,24,19,38,6,19,13,40,16,18,2,17,10,26,43,22,4,5,42,40,31,24,26,8,37,28,29,36,4,15,25,42,21,31,18,28,1,21,32,35,7,7,8,9,8,43,33,27,15,27,4,24,12,1,30,16,20,29,23,6,3,30,26,8,13,22,14,6,41,22,13,4,32,38,9,15,35,6,4,18,28,40,31,41,12,23,11,4,39,2,36,24,43,14,18,40,21,38,31,39,40,2,40,18,37,27,11,37,29,28,22,30,2,9,7,42,13,34,16,12,11,10,2,14,12,16,23,4",10050,200
4,1,315651.73516781215,9.32897345952625,"32,32,18,43,3,43,38,43,26,4,30,16,8,36,11,42,39,20,15,43,24,33,19,16,25,14,41,38,12,30,32,17,16,27,34,6,15,9,2,5,14,16,1,10,7,1,25,27,29,3,6,40,28,17,22,11,35,30,21,27,8,36,28,5,35,16,1,25,5,3,15,37,20,9,23,27,39,9,7,40,30,9,20,12,4,28,3,25,1,5,29,39,6,42,19,32,43,34,12,11,41,20,34,22,24,14,37,8,24,40,6,39,2,40,15,6,38,34,39,12,40,32,36,29,28,36,8,26,35,8,32,37,11,19,8,17,20,27,10,26,10,12,28,31,24,18,41,28,42,28,17,2,37,3,41,14,1,16,36,38,25,5,5,39,4,16,30,27,12,30,41,21,32,43,13,40,39,27,12,34,35,39,38,30,43,8,10,31,19,42,7,30,20,27,3,7,31,13,28,26,5,11,29,15,41,8,2,34,31,26,36,3,33,28,34,18,11,1,42,17,9,32,17,4,3,35,43,21,1,10,10,4,30,13,11,28,11,30,37,42,1,36,1,18,38,10,41,13,17,18,24,2,19,25,29,21,15,27,19,28,31,16,14,5,17,29,32,43,6,24,20,23,12,25,17,23,15,33,7,2,15,34,29,12,28,33,33,22,7,41,20,15,7,15,36,14,16,38,20,18,29,33,26,22,1,19,9,36,3,22,37,13,31,7,41,1,23,43,6,35,36,42,39,20,25,21,40,21,20,27,3,4,5,10,31,28,22,33,15,22,26,33,5,38,30,17,15,42,27,17,21,10,21,27,35,9,9,9,17,31,8,5,13,37,16,20,29,43,22,37,2,37,6,32,27,6,33,24,31,18,21,22,11,23,38,12,32,30,37,8,18,33,24,9,26,23,14,3,14,19,4,7,26,13,10,5,25,17,20,5,26,25,28,42,4,40,37,9,42,33,23,27,16,35,21,13,24,5,38,26,13,42,6,10,10,4,27,31,5,41,19,38,3,42,33,14,2,29,37,8,13,7,34,32,7,13,19,33,21,35,27,23,21,30,12,3,17,15,15,6,12,15,13,34,23,22,18,25,36,31,35,29,3,36,24,19,36,14,34,11,43,40,23,42,39,3,39,35,43,24,6,38,6,1,13,40,16,18,2,17,10,26,43,22,4,5,42,40,31,24,26,8,37,16,29,36,4,15,25,24,21,25,18,28,1,21,32,35,7,7,8,9,8,43,3,27,15,27,25,9,12,1,30,16,23,29,23,6,3,30,26,8,13,22,14,6,41,22,13,4,27,38,9,15,35,6,4,18,28,40,31,41,12,23,11,33,39,2,36,24,43,14,18,40,21,34,19,39,40,2,40,18,37,21,11,5,29,28,22,30,2,9,7,42,13,34,16,12,11,10,2,14,12,16,23,4",10050,200
5,0,316202.0292013276,10.16638220823386,"42,27,1,25,43,24,4,10,22,9,20,20,18,28,43,33,34,13,13,7,4,14,12,11,11,20,20,18,11,26,18,38,30,12,17,29,41,17,12,37,17,20,11,32,2,29,12,39,19,7,14,14,40,21,15,11,36,4,13,3,25,32,24,39,22,24,11,41,24,17,18,1,9,14,36,22,15,7,8,42,3,8,11,1,5,8,13,26,17,41,40,3,26,41,32,2,27,39,35,15,38,26,43,25,3,36,17,24,37,19,23,4,34,9,26,6,31,30,10,33,20,19,4,38,27,6,31,10,39,3,3,7,22,11,34,3,21,28,18,28,8,8,24,38,25,33,14,39,1,14,8,25,42,37,9,3,2,14,34,13,5,39,35,39,28,2,19,24,26,33,17,40,24,34,21,21,42,25,35,31,21,37,29,21,27,10,15,1,43,22,7,35,17,15,10,24,10,37,42,17,18,28,21,29,27,11,14,37,42,32,31,10,41,29,33,10,15,22,39,9,6,43,9,23,17,16,34,23,43,39,21,38,5,38,17,13,35,5,30,33,43,43,14,22,21,5,39,6,10,8,30,32,43,43,36,19,35,8,28,36,2,21,33,20,17,36,4,40,9,14,23,4,19,27,22,6,18,4,33,34,35,35,5,23,16,19,36,22,41,34,18,17,5,27,31,3,23,6,25,1,40,32,16,23,12,14,19,40,5,31,27,28,9,41,36,14,16,2,42,42,1,15,36,16,30,2,39,4,24,2,32,31,28,34,35,7,16,16,40,2,42,23,17,21,20,16,31,15,31,38,37,20,25,1,15,29,8,16,40,21,23,8,36,35,21,41,43,6,19,5,29,5,25,30,20,26,20,5,3,26,31,7,27,4,43,36,17,5,42,16,8,40,18,28,35,20,12,30,40,37,6,4,14,26,3,4,16,9,31,42,4,12,25,33,19,33,36,10,5,30,8,9,20,26,22,24,13,5,1,38,24,1,15,11,43,12,39,24,22,9,34,25,17,38,32,13,37,13,38,41,23,38,7,27,15,16,35,11,41,15,29,28,41,37,2,29,9,33,18,9,32,35,13,21,7,22,3,17,3,20,5,27,23,25,34,35,4,29,13,17,12,12,33,23,6,27,27,6,12,43,30,18,16,26,41,2,23,7,7,2,29,42,26,36,16,41,3,18,38,7,26,5,24,32,18,19,28,8,23,10,19,31,17,40,18,31,33,20,15,13,9,15,10,20,10,22,14,12,34,27,12,32,4,31,43,40,37,35,7,28,9,40,38,42,11,13,30,11,11,14,18,21,10,32,16,27,32,38,26,41,38,9,22,38,11,8,25,37,8,1,24,40,17,34,6,4,1,32,8,29,30,12,1,2,28,33,37,2,41,10,34,13,16,27,39,20,29,36,30,28,23,2,2,3,6,42",10050,200
5,1,320160.9702272287,9.888070178505854,"42,27,1,11,43,24,4,10,22,27,20,20,18,28,43,33,34,13,13,7,4,14,12,11,11,20,20,18,11,26,18,38,30,12,23,39,41,17,12,37,6,20,11,32,2,29,12,39,19,7,14,14,40,21,15,11,36,4,13,31,25,32,24,39,22,24,19,13,23,17,39,1,9,14,36,22,15,7,8,42,3,8,11,1,5,8,13,26,17,41,40,3,26,41,2,2,33,39,35,15,38,26,43,25,3,24,17,24,37,19,23,4,34,9,26,6,31,30,2,33,20,8,4,38,27,8,31,10,39,3,3,7,22,11,34,3,21,28,18,28,8,27,24,38,25,33,14,39,1,14,8,25,42,37,9,3,2,14,34,13,5,39,35,39,28,2,19,24,26,33,17,40,24,34,21,21,42,25,35,31,21,37,42,21,27,21,15,1,43,22,7,35,35,15,10,24,10,37,42,17,18,28,21,29,10,11,14,37,42,32,7,10,41,29,33,14,15,22,39,9,6,39,24,23,17,16,34,23,43,39,21,38,5,38,17,40,35,38,30,18,43,6,14,22,21,5,36,6,10,8,30,32,43,43,36,19,35,20,28,36,2,14,33,20,17,36,4,40,9,14,23,4,19,27,22,6,28,4,33,34,35,35,5,23,19,19,36,22,41,34,18,17,5,27,31,3,23,6,13,1,9,17,16,23,12,14,19,40,5,31,27,28,9,1,36,14,16,2,42,42,32,15,36,16,30,2,8,4,24,20,32,31,12,35,35,40,16,16,20,2,42,23,17,21,30,16,31,15,31,38,37,6,37,1,16,29,8,16,12,21,23,8,36,35,21,41,43,6,19,5,29,5,25,30,20,26,20,5,3,26,31,14,36,4,43,3,17,5,42,16,8,40,18,28,35,20,12,30,40,37,6,8,40,26,3,4,16,9,31,42,4,12,25,33,19,33,36,10,5,30,8,18,33,26,42,24,13,27,1,38,24,1,15,11,43,12,39,24,22,23,34,25,17,38,32,25,37,4,38,41,23,38,7,27,15,16,35,11,43,15,14,28,41,37,2,29,9,33,18,9,32,35,13,21,7,22,3,17,3,20,5,27,23,25,34,25,4,29,13,17,12,12,29,23,6,31,27,6,12,43,30,18,16,14,41,43,23,7,7,2,29,42,26,36,16,41,3,18,7,7,26,5,24,32,18,19,28,8,23,10,19,31,17,40,18,31,33,20,1,13,9,15,10,15,10,22,14,12,34,27,16,32,39,31,43,40,37,41,7,28,9,40,38,42,22,13,30,11,34,41,18,21,10,32,16,26,32,38,26,41,38,9,22,38,11,8,25,37,8,1,24,40,32,9,6,4,1,32,8,29,30,12,1,2,28,33,37,2,41,10,34,13,16,27,39,40,29,36,30,28,23,2,31,15,6,42",10050,200
5,2,314613.1207697076,10.761990684021416,"42,27,1,25,43,24,4,10,22,27,20,7,18,28,43,15,34,13,13,7,4,14,42,11,11,12,20,18,11,26,43,38,30,12,23,39,41,17,12,37,6,20,11,32,2,29,12,39,19,7,15,14,40,21,15,11,13,4,13,3,25,32,27,39,18,24,11,20,24,34,18,1,3,14,36,22,15,7,8,42,3,8,12,1,5,8,13,26,17,41,43,3,26,41,32,2,27,39,35,15,4,26,43,25,14,36,17,24,37,19,23,4,34,9,26,6,31,30,2,33,20,19,4,38,27,6,31,10,39,3,10,7,22,11,34,3,21,28,18,28,8,8,24,38,25,39,23,39,1,14,32,25,26,37,9,3,2,14,34,12,5,39,35,26,28,2,19,24,26,33,17,40,24,34,21,21,42,25,35,31,21,37,29,21,33,10,15,1,43,11,7,35,17,29,10,24,10,37,42,17,18,28,21,29,16,11,14,37,42,5,31,22,41,29,33,33,15,22,39,9,6,43,9,23,17,16,34,23,43,39,19,40,5,38,17,25,35,5,37,33,43,43,14,22,21,39,36,6,10,8,30,32,43,43,36,19,35,8,28,36,25,21,33,20,27,36,4,40,9,14,23,4,19,27,22,42,18,4,33,34,35,35,5,23,19,25,36,22,41,34,18,17,5,27,36,34,23,6,13,1,40,17,16,23,12,14,19,40,5,31,20,28,3,1,38,14,16,2,42,42,32,15,36,23,30,2,39,4,24,2,32,31,22,35,35,40,16,16,40,2,42,8,17,21,30,16,31,15,31,38,43,20,25,1,15,29,8,16,40,21,1,14,36,35,21,41,33,6,19,5,29,5,25,30,20,26,20,5,3,26,31,29,27,4,43,36,17,5,42,16,20,40,18,28,6,20,12,30,40,37,6,8,40,26,3,4,16,7,31,31,4,12,25,33,19,33,36,10,5,30,5,18,20,26,22,6,13,5,1,38,24,1,15,11,43,12,39,24,22,9,34,25,17,38,32,13,6,13,38,41,23,38,7,27,15,9,35,11,41,15,14,28,41,37,2,29,9,33,18,9,32,35,13,21,7,22,3,17,3,20,5,7,23,25,34,11,10,29,35,17,12,12,33,23,6,31,20,6,12,32,30,18,16,26,41,2,23,7,7,2,29,42,6,36,16,41,3,18,7,7,26,5,24,32,4,19,28,8,23,10,19,32,17,41,18,31,33,6,15,13,9,10,10,20,20,22,14,12,9,27,30,32,4,31,27,40,42,35,21,28,9,40,38,42,22,13,30,11,34,41,18,21,10,32,16,41,32,38,10,36,38,9,22,27,11,8,5,37,8,1,24,40,27,34,6,4,1,7,8,29,30,12,1,2,28,20,23,2,9,10,34,13,16,27,39,3,29,36,30,28,23,2,31,3,6,42",10050,200
5,3,327887.48790014675,9.301511592293396,"42,27,14,25,41,41,4,10,22,37,25,12,12,18,43,14,24,42,13,7,8,13,10,11,6,20,20,17,34,11,25,38,36,5,31,1,41,31,25,21,34,20,21,28,25,3,38,8,2,7,14,42,8,32,43,26,42,4,7,38,20,31,43,32,13,41,11,33,7,12,18,24,3,42,36,22,1,26,8,23,43,42,12,8,33,39,42,22,17,19,7,15,17,7,9,2,2,35,17,1,22,26,43,22,4,14,20,25,41,19,15,4,41,39,4,40,26,18,42,33,30,22,7,37,40,6,13,26,39,3,24,40,24,4,34,7,15,28,34,10,35,8,38,38,29,25,10,39,27,14,32,13,30,15,24,3,31,28,19,19,35,39,39,6,30,2,6,19,26,14,17,40,30,34,11,25,42,25,23,6,21,2,29,21,27,23,15,14,43,17,29,26,26,15,9,7,10,39,42,12,11,1,34,22,16,11,3,26,30,26,6,6,22,9,10,13,27,27,40,3,13,38,9,23,42,5,34,23,12,10,21,14,5,38,17,1,19,5,14,6,43,43,21,3,12,11,15,32,7,8,18,22,43,27,30,36,4,16,28,5,2,16,11,11,27,36,21,32,8,31,21,26,29,27,22,6,15,2,33,34,39,39,7,23,13,5,11,40,41,10,39,17,18,19,29,4,23,6,13,9,28,20,16,30,31,24,35,35,5,12,10,12,9,1,39,18,32,2,27,39,32,35,36,35,30,2,19,4,37,3,17,2,2,35,35,40,16,16,40,6,13,23,17,8,37,16,3,15,31,9,18,12,17,9,15,36,25,16,40,36,15,8,32,38,29,16,43,6,24,5,29,14,5,34,20,23,19,31,8,1,22,7,1,18,17,21,10,3,42,16,16,40,30,32,36,43,33,34,29,21,6,2,40,37,3,5,16,7,31,25,37,12,25,2,9,33,31,36,5,1,42,21,27,26,6,34,11,25,20,38,24,1,32,12,19,9,12,10,10,9,13,15,25,24,36,24,37,13,16,40,32,31,41,11,15,33,10,23,32,20,2,10,41,31,37,18,33,33,8,3,32,35,13,21,25,19,29,1,28,2,1,27,10,1,23,25,41,26,40,17,21,35,37,21,24,19,27,30,20,43,17,19,11,4,41,2,41,26,11,8,14,37,26,36,34,41,16,24,7,38,14,21,30,42,28,19,18,9,23,16,33,32,13,14,3,5,33,20,15,30,9,42,7,20,20,22,14,28,10,8,14,20,32,6,34,3,29,35,4,28,18,18,37,16,41,13,9,34,24,17,18,24,19,26,39,41,32,15,33,36,38,6,28,38,35,40,27,22,8,1,2,42,32,34,42,4,5,28,8,28,30,12,17,36,28,33,37,2,41,37,38,10,22,43,7,4,29,43,31,29,23,38,10,28,35,14",10050,200
